gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSG00000098655.1,2.8232327,-0.11031563811256476,1.579777458221163,-0.06982985960363094,0.9443290806538807,NA,Mir7011
ENSMUSG00000076255.2,20921.047,-0.6926903032843846,0.14479695677164728,-4.783873354305333,1.7194904781299147e-06,7.247439205340963e-06,Mir92b
ENSMUSG00000098397.1,2.1697278,1.0418854749531778,1.910824891907143,0.5452542927223959,0.5855786353605372,NA,Mir7669
ENSMUSG00000077996.1,14.522028,-0.07280841952573337,0.679950523080807,-0.10707899627143996,0.9147263098992343,0.9618771506156898,Mir190b
ENSMUSG00000099199.1,1.7267851,-4.433325909360902,2.9813074708943192,-1.4870408210633212,0.13700402987494847,NA,Mir7012
ENSMUSG00000099033.1,14.759968,-0.8196846495773028,0.6812540050344723,-1.2031997515168014,0.22889903104694387,0.36002618321435614,Mir7013
ENSMUSG00000098737.1,0.4150149,-2.502625229156355,5.296805463344795,-0.4724782222936335,0.636585482593077,NA,Mir7014
ENSMUSG00000106431.1,0.0,NA,NA,NA,NA,NA,Gm44492
ENSMUSG00000092666.1,0.15651318,0.8046935539497843,5.374795370894402,0.14971612841436935,0.880988582971155,NA,Gm22408
ENSMUSG00000065569.2,10399.879,0.657017700581635,0.12436329754096126,5.283051459497,1.270496849120218e-07,5.837417955417217e-07,Mir137
ENSMUSG00000093000.1,2.1375153,2.7784708119817036,2.1222138114525957,1.3092322729159502,0.1904556833094493,NA,Gm24155
ENSMUSG00000076456.1,6654.3154,0.4244239334347221,0.14206655658006861,2.9875006732884177,0.002812686752645133,0.00801380024496658,Mir760
ENSMUSG00000076252.1,0.5715281,-1.2152321585637953,3.4933989480978243,-0.3478652672136105,0.7279413708236794,NA,Mir302b
ENSMUSG00000065552.1,2.7608929,1.4986863224992986,1.6999879613145428,0.8815864327300384,0.3780004945917288,NA,Mir302a
ENSMUSG00000065447.1,3.171147,0.30854788845505815,1.5029260614206106,0.2052981157059779,0.8373392161548944,0.9028393239725077,Mir302d
ENSMUSG00000084564.1,0.15651318,0.8046935539497843,5.374795370894402,0.14971612841436935,0.880988582971155,NA,Mir1895
ENSMUSG00000088373.3,0.20750745,-1.837941987152905,5.378201738231692,-0.3417391307744445,0.7325472209939913,NA,Mir1956
ENSMUSG00000099169.1,70.78467,0.7218971504640879,0.41266561583657335,1.7493513458847962,0.08023030554702862,0.1538250219134759,Mir7j
ENSMUSG00000065431.1,407.21695,0.36239390305294095,0.22638100358046923,1.6008141024258895,0.10941809914952122,0.20001157909052264,Mir186
ENSMUSG00000092724.1,0.46953958,2.134566086181494,4.366243546258292,0.48887929946343406,0.6249271518805233,NA,Gm25677
ENSMUSG00000106355.1,24.678349,-0.5936016202766226,0.5437954852331571,-1.0915898281540726,0.2750134290669036,0.41867716066901745,n-TSaga9
ENSMUSG00000065452.1,0.31302637,1.5506097264453818,5.03982774753248,0.3076711753104194,0.7583325552132877,NA,Mir207
ENSMUSG00000095871.1,0.4150149,-2.502625229156355,5.296805463344795,-0.4724782222936335,0.636585482593077,NA,Gm25931
ENSMUSG00000092862.1,4.4502554,1.6300807165180073,1.2976141533155254,1.2562137306787222,0.20903848983009266,0.3363079804837453,Mir3094
ENSMUSG00000092675.1,0.15651318,0.8046935539497843,5.374795370894402,0.14971612841436935,0.880988582971155,NA,Gm25262
ENSMUSG00000065544.1,68.14881,1.1669091006178762,0.27983587460345044,4.169976784683088,3.046306691214613e-05,0.0001159415233223472,Mir32
ENSMUSG00000093293.1,2.1893647,2.760725046463381,2.1649297859830394,1.2752030409197803,0.20223738526381674,NA,Mir3095
ENSMUSG00000070102.1,4697.7705,-0.9350744029226333,0.07760157108016061,-12.049683916279522,1.9469508770668875e-33,3.309816491013709e-32,Mir455
ENSMUSG00000070077.2,130.66716,-0.971996436998681,0.29591931263631416,-3.2846671220586,0.0010210292459585922,0.0032545307214930127,Mir491
ENSMUSG00000065408.1,5338.2197,-1.4195651641283529,0.07691212450153846,-18.456975065094678,4.583004763814956e-76,1.6695231639611626e-74,Mir31
ENSMUSG00000077921.1,2176.1387,-0.007390728553862384,0.09148833140551815,-0.08078329159926737,0.9356142960082504,0.9690203253121464,Mir872
ENSMUSG00000065451.1,387.91016,-0.18252190692624587,0.07154744007012898,-2.5510613202560783,0.010739542839654207,0.026848857099135516,Mir101a
